isbn,title,authors,overview
9780000000000,501 Great Artists,"['Farthing, Stephen']","<p>A concise yet comprehensive reference guide for art lovers and art students, this illustrated volume profiles major artists from classical antiquity to the modern era. All 501 artists featured in this book receive at least a one-page entry that summarizes their life, their work, and their influence. The most influential artists are discussed in entries of up to four pages. Entries are illustrated with portraits of the artists and reproductions of some of their best-known works. Included here are painters, sculptors, photographers, and performance and video artists. Among them are Renaissance artists Raphael and Michelangelo, northern European artists such as Peter Paul Rubens and Rembrandt van Rijn, English landscape painters Turner and Constable, French impressionists such as Degas and Renoir, Japanese artists Sesshu and Hishikawa Moronobu, American abstract expressionists Jackson Pollock and Willem de Kooning, twentieth-century European giants such as Pablo Picasso and Georges Braque, and modern sculptors Isamu Noguchi, Alexander Calder, Richard Serra, and many others. Important women in the arts are also included, among them, sculptor Louise Nevelson, painters Georgia O'Keeffe and Helen Frankenthaler, American impressionist in France Mary Cassatt, and many others. This informative and entertaining compendium of biographical sketches is supplemented with more than 670 illustrations, most of them in color.</p>"
9780000000000,501 movie directors,"['Schneider', 'Steven Jay']","<p>A copy of this valuable book is destined to find its way into the home of every true movie fan, cinema scholar, and film critic. It's a chronological compendium that profiles the 501 most important film directors of all time. Entries—augmented with a photo of each director plus movie stills from his or her films—describe such major figures as Sergei Eisenstein, Martin Scorsese, Alfred Hitchcock, Fritz Lang, Leni Riefenstahl, Orson Welles, Federico Fellini, Steven Spielberg, Robert Altman, and many, many others. Written by an expert team of film critics and historians, this book was compiled under the direction of editor Steven J. Schneider, who's <i>1001 Movies You Must See Before You Die</i> has sold a half-million copies worldwide to date. Readers will learn—</p>
<ul class=""noindent"">
<li>Why D. W. Griffith is called the father of filmmaking</li>
<li>The details surrounding Martin Scorsese's fascination with New York</li>
<li>The truth about Alfred Hitchcock's stunning blondes . . . and much more</li>
</ul>
<p>• All filmmakers receive at least a one-page entry, which includes discussion of their work and influences, their complete filmography, and listing of awards they have received. Seventy-five directors of special importance are profiled in larger entries—two-page spreads—while 15 internationally acknowledged master directors are discussed and examined in two double-page spreads. Here is a comprehensive survey of the creative imaginations behind more than a hundred years of filmmaking. It's a wonderful book for browsing, for reference, and for gaining insights into the personalities who directed the most memorable movies ever made.</p>"
9780000000000,1493: Uncovering The New World Columbus Created,['Charles C. Mann'],"<p>A deeply engaging new history of how European settlements in the post-Colombian Americas shaped the world, from the bestselling author of <i>1491</i>. Presenting the latest research by biologists, anthropologists, archaeologists, and historians, Mann shows how the post-Columbian network of ecological and economic exchange fostered the rise of Europe, devastated imperial China, convulsed Africa, and for two centuries made Mexico City—where Asia, Europe, and the new frontier of the Americas dynamically interacted—the center of the world. In this history, Mann uncovers the germ of today's fiercest political disputes, from immigration to trade policy to culture wars. In <i>1493</i>, Mann has again given readers an eye-opening scientific interpretation of our past, unequaled in its authority and fascination.</p>"
9780000000000,28 Good Night Stories,"['VARIOUS', 'Eve Tharlet', 'Kathryn Bishop']","<p>A handsome and generous collection of bedtime stories.</p><p> Whenever children want 'just one more story' at bedtime, here is a beautiful anthology of all-new good-night stories that will fit the bill. At 128 pages, this book can accommodate. It's full of imaginative and dreamy stories that are perfect for lulling your little ones to sleep. Eve Tharlet's adorable illustrations complement a wide range of authors? voices, and there's something in here for everyone. You-ll want to keep it on the bedside table.</p>"
9780000000000,101 Things To Do With Ramen Noodles,['Toni Patrick'],"<p>A must-have for noodle lovers everywhere! Give your tastebuds a whirl with these simple ramen noodle recipes.</p>
<p>Summer Picnic Salad</p>
<p>Ramen Fajitas</p>
<p>Beef Sukiyaki</p>
<p>Ramen Trail Mix</p>
<p>Chocolate Chinos</p>
<p>And more!</p>"
9780000000000,Five-Language Visual Dictionary,"['Dorling Kindersley Publishing Staff', 'Jonathan Metcalf']","<p>A photographic and comprehensive guide of how to express everyday occurrences in five different languages. With over 10,000 terms, 1,600 full-color photographs, and a comprehensive index, the Five-Language Visual Dictionary is a powerful tool for beginners learning the five major European languages: English, French, German, Spanish, and Italian. Ideal for students, teachers, business travelers, and tourists alike, this reference is also perfect for anyone studying English as a foreign language. Featuring a complete range of objects and scenes from everyday life, this is a great way to make learning quick, easy, and fun.</p>"
9780000000000,59 Seconds: Change Your Life In Under A Minute,['Richard Wiseman'],"<p>A psychologist and best-selling author gives us a myth-busting response to the self-help movement, with tips and tricks to improve your life that come straight from the scientific community.</p>
<p>Richard Wiseman has been troubled by the realization that the self-help industry often promotes exercises that destroy motivation, damage relationships, and reduce creativity: the opposite of everything it promises. Now, in <i>59 Seconds,</i> he fights back, bringing together the diverse scientific advice that can help you change your life in under a minute, and guides you toward becoming more decisive, more imaginative, more engaged, and altogether more happy.</p>
<p>From mood to memory, persuasion to procrastination, resilience to relationships, Wiseman outlines the research supporting the new science of “rapid change” and, with clarity and infectious enthusiasm, describes how these quirky, sometimes counterintuitive techniques can be effortlessly incorporated into your everyday life. Or, as he likes to say: “Think a little, change a lot.”</p>"
9780000000000,"1,000 Ideas For Decorating Cupcakes, Cookies & Cakes","['Sandra Salamony', 'Gina Brown']","<p>A sugar-coated feast for the eyes and the imagination—this exciting 1,000 collection presents glorious full-color photographs of beautiful, outrageous, and deliciously decorated desserts, from extravagant wedding and birthday cakes to cupcakes and cookies that are miniature works of art.</p>
<p>&nbsp;</p>
<p>Like all of the books in our 1,000 series, this is not an instructional book, rather, it is a visual showcase designed to provide endless inspiration for anyone who loves decorative baking and entertaining.</p>"
9780000000000,101 Projects For Your Model Railroad,['Robert Schleicher'],"<p>A treasury of weekend projects for all model railroad enthusiasts, spanning everything from bench framing to wiring, assembling buildings, creating realistic ground covers, detailing locomotives, and running the railroad. Each project includes a handy table explaining the time (one to eight hours), tools, materials, money, skill level, and space required for successful completion. Studio photographs complement the text, and although the focus is on information specific to HO scale, each project includes a list of scales to which it is applicable.</p>"
9780000000000,3:16: The Numbers Of Hope,['Max Lucado'],"<p>A twenty-six word parade of hope: beginning with God, ending with life, and urging us to do the same. Brief enough to write on a napkin or memorize in a moment, yet solid enough to weather two thousand years of storms and questions. If you know nothing of the Bible, start here. If you know everything in the Bible, return here. We all need the reminder. The heart of the human problem is the heart of the human. And God's treatment is prescribed in John 3:16:</p>
<p>For God so loved the world that he gave his one and only Son that whosoever believes in Him shall not perish but have eternal life.</p>
<p>He loves. He gave. We believe. We live.</p>"
9780000000000,10-minute Toughness: The Mental Training Program For Winning Before The Game Begins,['Jason Selk'],"<p>“<i>10-Minute Toughness</i> is a solid mental training program. In fact I feel it is the best of its kind. . . . [It's] what the title says: ten minutes a day that connects your talents and abilities to the outcome you're seeking. As a retired NFL player looking forward, I can see as many applications for the toughness Jason Selk's program brought out of me in the business world as there were on the football field.”</p>
<p>—Jeff Wilkins, Former NFL Pro Bowl Kicker</p>
<p>“The mental side of the game is extremely important. <i>10-Minute Toughness</i> helps the players develop the mental toughness needed for success; it really makes a difference.”</p>
<p>—Walt Jocketty, General Manager of the 2006 World Champion St. Louis Cardinals</p>
<p>“Jason Selk has spent a tremendous amount of time and energy developing effective mental-training programs and coaches workshops. He is truly committed to helping individuals and teams to perform at their very best, when it really counts.”</p>
<p>—Peter Vidmar, Olympic Gold Medalist</p>
<p>Mental training is a must for high performance both on the field and off. But simply hoping for mental toughness isn't going to build any mind muscles. You need a proven routine of daily exercises to get you where you want to go. <i>10-Minute Toughness</i> is your personal coach for boosting brainpower and achieving a competitive edge in whatever game you play. With quickness and ease, you'll learn how to master your own mind and psych out your opponents using personalized techniques from one of America's most successful sport psychology consultants. Like no other program available, the 10-Minute Toughness (10-MT) routine gets you ready for the competition in just ten minutes a day.</p>"
9780000000000,1912: The Year The World Discovered Antarctica,['Chris Turney'],"<p>“The South Pole discovered” trumpeted the front page of <i>The Daily Chronicle</i> on March 8, 1912, marking Roald Amundsen’s triumph over the tragic Robert Scott. Yet behind all the headlines there was a much bigger story. Antarctica was awash with expeditions. In 1912, five separate teams representing the old and new world were diligently embarking on scientific exploration beyond the edge of the known planet. Their discoveries not only enthralled the world, but changed our understanding of the planet forever. Tales of endurance, self-sacrifice, and technological innovation laid the foundations for modern scientific exploration, and inspired future generations.</p>
<p>To celebrate the centenary of this groundbreaking work, <i>1912: The Year the World Discovered Antarctica</i> revisits the exploits of these different expeditions. Looking beyond the personalities and drawing on his own polar experience, Chris Turney shows how their discoveries marked the dawn of a new age in our understanding of the natural world. He makes use of original and exclusive unpublished archival material and weaves in the latest scientific findings to show how we might reawaken the public’s passion for discovery and exploration</p>"
9780000000000,101 Businesses You Can Start With Less Than One Thousand Dollars: For Retirees,['Heather Shepard'],"<p>According to a study by the U.S. Department of Health and Human Services, people starting their working careers will face the following situation when they retire at age 65: they will have annual incomes between $4,000.00 and $26,000.00. According to the Social Security Administration, today's retirees can only count on corporate pensions and Social Security for 61 percent of their income at retirement. The remainder must come from other sources. If the same holds true in the future, today's workers need to accumulate enough in personal savings to make up a 39 percent shortfall in their retirement income. The solution for many after they have played enough golf and caught enough fish will be to start a small part-time business. Detailed in this new book are over 100 business ideas that can be started for very little money and yet may provide retired people with a lot more money than they would earn being paid by the hour. This is a collection of businesses selected especially for retirees who are interested in augmenting their income. These businesses can be started with minimum training and investment and are all capable of producing extra income. Most can easily be operated by one person and eventually be sold for an additional profit. Many of these businesses can actually be started with less than one hundred dollars and some can really be started with next to nothing. Some can even be operated from home. Starting and managing a business takes motivation and talent. It also takes research and planning. This new book is intended to serve as a roadmap for starting your business. It is both comprehensive and easy to use. It also includes numerous Web links for additional information. While providing detailed instruction and examples, the author leads you in developing a winning business plan, setting up the structure of the business and accounting and bookkeeping procedures, tending to legal concerns, devising sales and marketing techniques, calculating pricing formulas, getting the right computer systems to save time and money, generating high-profile public relations and publicity, developing low-cost internal marketing ideas, finding low- and no-cost ways to satisfy customers, building sales, and keeping customers coming back. Thousands of great tips and useful guidelines will show you how make the most of your retirement years.</p>"
9780000000000,501 Ways for Adult Students to Pay for College: Going Back to School Without Going Broke,"['Gen Tanabe', 'Kelly Tanabe']","<p>Adults can find the means to go back to school despite the pressures of work, family, and a mortgage with this guide to funding continued education. With expanded information on online and distance learning, part-time classes, and new financial aid, loan, and scholarship opportunities, this updated resource teaches adult students how to find and win scholarships designed especially for them, obtain financial support from employers, get financial aid for distance learning, receive larger financial aid packages, take advantage of educational tax breaks, trade tuition costs for volunteer service, and cancel education debts with loan forgiveness programs. Twenty firsthand anecdotes inspire adult students with creative and unusual ways to pay for their education.</p>"
9780000000000,100 Turn-of-the-century House Plans (dover Architecture),['Radford Architectural Co.'],"<p>Affordable reprint of rare 1909 catalog, featuring authentic illustrations and floor plans for homes ranging from simple three-room bungalows to elaborate 10- and 12-room structures with sitting rooms, libraries, parlors, and wraparound porches. An excellent reference for home restorers, preservationists, and students of American architectural history. A delight for Americana fans and nostalgia lovers.</p>"
9780000000000,A Chesapeake Shores Christmas (a Chesapeake Shores Novel),['Sherryl Woods'],"<p>After years apart, Mick and Megan O'Brien are finally ready to make it officialagain. Most of their grown children couldn't be happier about their rekindled love and impending marriage this holiday season. Only Connor is a holdout. Driven to become a divorce attorney after what he views as his mother's abandonment of their family, Connor's not about to give his blessing to this reunion romance.</p>
<p>The last thing Megan wants to do is hurt her family again. After all, is she really sure she and Mick can make it this time around? And when an unexpected delivery causes chaos, it seems only a miracle can reunite this family.</p>
<p>Of course, it <i>is</i> Christmas—the season of miracles.</p>"
9780000000000,10 Little Rubber Ducks,['Eric Carle'],"<p>Ahoy! Here We Go<br>
 Around the World with 10 Little Rubber Ducks</p>
<p>""Ducks overboard!"" shouts the captain, as a giant wave washes a box of 10 little rubber ducks off his cargo ship and into the sea. The 10 little rubber ducks are swept away in various directions. One drifts west, where a friendly dolphin jumps over it. A whale sings to another. But, as the sun sets, the 10th little rubber duck is left all alone, bobbing helplessly on the big wide sea. Small readers and listeners will empathize with the little duck's plight — and will rejoice at the heartwarming surprise ending.</p>
<p>In this poignant and funny story, illustrated with strikingly designed collages, Eric Carle also takes readers on an exciting voyage of discovery. Following the little ducks as they float to all parts of the globe, young explorers can see for themselves the meanings of directional words, and learn simple math concepts such as counting and the use of cardinal and ordinal numbers. Each creature the ducks meet is seen in its own habitat and behaves in a true-to-life manner, offering a very simple first view of biology and geography.</p>
<p>All aboard for a world of learning and fun!</p>


                        <p>When a storm strikes a cargo ship, ten rubber ducks are tossed overboard and swept off in ten different directions. Based on a factual incident.
</p>"
9780000000000,72 Hours,['Shannon Stacey'],"<p>Alex Rossi leads a double life, and it may cost Grace Nolan her son.</p>
<p><em>The Devlin Group: A privately-owned rogue agency unhindered by red tape and jurisdiction.</em></p>
<p>Grace Nolan walked away from the Devlin Group carrying Alex Rossi’s child in her womb and his bullet in her shoulder. But a ghost from the past has kidnapped her son, Danny. The ransom—Alex Rossi. To get her son back, Grace will have to step back into the life she’d left behind and reveal her secret to Alex.</p>
<p>With vengeance for his mother’s murder nearly at hand and a deadly substance on the loose, the last thing Alex Rossi needs is to find himself at the business end of Grace’s gun. Now the clock is ticking as they race to save a child and stop a madman bent on destruction.</p>
<p>But Alex has a secret of his own, and it may be the ultimate betrayal.</p>
<p><br>
</p>"
9780000000000,A Cold Creek Holiday,['RaeAnne Thayne'],"<p>All Emery Kendall wanted was to flee painful memories of Christmases past. She craved distraction and healing, and the mountains of Idaho offered both…<i>plus</i> the key to a long-buried family secret. But when she met her host, rancher Nate Cavazos, she hardly got a warm welcome….</p>
<p>The former army ranger's smoldering good looks masked deep emotional scars. And now he had his hands full as guardian of two orphaned nieces. That seemed to be all the involvement he could handle right now.</p>
<p>Still, Nate couldn't ignore his fierce attraction to Emery or his nieces' instant attachment to her—until Emery's secret shattered their happiness. Would it be a lonely Christmas for four lost souls? Or the best family holiday ever?<br>
</p>"
9780000000000,13 Bullets: A Vampire Tale,['David Wellington'],"<p>All the official reports say they are dead-extinct since the late ’80s, when a fed named Arkeley nailed the last vampire in a fight that nearly killed him. But the evidence proves otherwise.</p>
<p>When a state trooper named Caxton calls the FBI looking for help in the middle of the night, it is Arkeley who gets the assignment-who else? He’s been expecting such a call to come eventually. Sure, it has been years since any signs of an attack, but Arkeley knows what most people don’t: there is one left. In an abandoned asylum she is rotting, plotting, and biding her time in a way that only the undead can.</p>
<p>Caxton is out of her league on this case and more than a little afraid, but the fed made it plain that there is only one way out. But the worst thing is the feeling that the vampires want more than just her blood. They want her for a reason, one she can’t guess; a reason her sphinxlike partner knows but won’t say; a reason she has to find out-or die trying.</p>
<p>Now there are only 13 bullets between Caxton and Arkeley and the vampires. There are only <i>13 bullets</i> between us, the living, and them, the damned.</p>"
9780000000000,9/11: The World Speaks,"['Tribute Wtc Visitor Center', 'Lee Ielpi']","<p>Almost two million people from across the United States and around the world have come through the museum galleries of the Tribute WTC Visitor Center since it opened in September 2006 right across the street from the World Trade Center site. Many of these visitors have written their poignant reflections about the impact of September 11th on visitor cards that are collected in the Center’s final gallery. To date, the Center has collected 200,000 cards written in 48 languages by people from 120 countries.</p>
<p>&nbsp;</p>
<p>For the first time ever, this book brings together a choice selection of these cards, many of which talk about the inspiration people find in the outpouring of humanity in response to September 11th. In seeing the selflessness of first responders and ordinary citizens who rushed to help strangers and friends on that day, and in the many months of recovery that followed, adults and young people write that they have been inspired to help others in their communities and around the world.</p>
<p>&nbsp;</p>
<p>Moving us toward the future with empathy and hope, <i>9/11: The World Speaks</i> is a remarkable collection of cards that include elaborate drawings, stories of personal experiences on September 11th, notes written by family members of victims, and statements by people of all cultural backgrounds decrying the use of violence. The book also features a&nbsp;preface from Tom Brokaw.</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p><u><b>About the Tribute WTC Visitor Center</b></u></p>
<p>&nbsp;</p>
<p>The Tribute WTC Visitor Center is located at 120 Liberty Street in New York City along the south side of the World Trade Center site. The Tribute Center was created by the September 11th Families' Association, a section 501(c)3 non-profit corporation, to share the personal stories of victims, survivors, rescue and recovery workers, residents of Lower Manhattan, and volunteers who responded to help in the recovery. Today, volunteers representing all of these constituencies share their stories daily with visitors to the Tribute Center and on our walking tours of the World Trade Center site. Volunteers share the authentic experiences of those most affected by the events of February 26, 1993, and September 11, 2001. In the Tribute Center, visitors experience person-to-person accounts through videos, audios, and printed quotations. The stories recount the dynamism of the World Trade Center community prior to September 11, 2001, the day of the attacks, the nine months of recovery, and a poignant memorial to the victims where photographs contributed by their families are displayed. The Tribute Center concludes by offering visitors a place to engage in dialogue about 9/11 and share their own feelings and thoughts about the future.</p>
<p>The Tribute Center conveys the courage, grief, and heroism of those who responded to the tragedy and the steps taken towards working for a more peaceful world by many of those impacted by the events. The Tribute Center welcomes visitors seven days a week. Please visit our website for details: tributewtc.org. The Tribute Center's educational materials for young people emphasize the humanity and compassion that arose in response to the attacks, tributewtc.org/programs/toolkit.html.</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p><u><b>About Lee Ielpi</b></u></p>
<p>&nbsp;</p>
<p>Lee Ielpi is a native of Great Neck, New York. Lee is a father of two girls, Anne Marie and Melissa, and two boys, Jonathan and Brendan, and grandfather of seven grandchildren. Lee volunteered with his local Great Neck Vigilant Fire Department and spent his career as a firefighter with the New York City Fire Department serving as a member of Rescue 2. Since losing his son Jonathan Lee Ielpi, Squad 288, FDNY, at the World Trade Center, Lee has dedicated himself to responding to the attacks on the World Trade Center with an eye towards making tomorrow a better day. He joined with the September 11th Families' Association in November 2001 to represent the interests of the 9/11 community. Lee has served on the Board of Directors since 2002 and has served as the Board President since 2007. In 2004, Lee along with Jennifer Adams co-founded the Tribute WTC Visitor Center.</p>
<p>&nbsp;</p>
<p>Forewordy by Mayor Rudolph Giuliani. Preface by Tom Brokaw.</p>"
9780000000000,1000 Cures For 200 Ailments: Integrated Alternative And Conventional Treatments For The Most Common Illnesses,['Victor S. Sierpina'],"<p>Alternative health practices have had a tradition of providing relief to people for hundreds—in some cases, thousands—of years, but doctors often suggest just one course of treatment, and you may not realize how many options are available. Here is the only all-in-one guide with professional medical advice from leading practitioners in five different fields—conventional medicine, homeopathy, traditional Chinese medicine, herbalism, and naturopathy—on everything from aches and pains, sexual dysfunction, and the common cold to mind and spirit, anxiety, and general first aid. Compare traditional medicine side by side with four alternative treatments to decide what type of therapy best suits you and your family. This essential home reference offers information in symptoms, diagnosis, and treatment goals for the two hundred most common conditions, then provides advice from the five experts in an easy-to-read comparative format, along with key tips for prevention.</p>
<p>Whether you choose an alternative or conventional treatment for your ailment, the information here will let you take control of your health care and decide what path you want to take, so that you don't have to rely solely on the advice of your general physician or the misleading suggestions found on the Internet. This is the medical reference that no home should be without.</p>"
9780000000000,3-d Filmmakers: Conversations With Creators Of Stereoscopic Motion Pictures (scarecrow Filmmakers Series) (the Scarecrow Filmmakers Series),['Ray Zone'],"<p>Although numerous books about conventional filmmaking exist, none has solely addressed the challenges and production requirements of making stereoscopic motion pictures. Until now. Stereographer and film historian, Ray Zone, presents the insights of twenty-one professionals who have worked in this specialized field. In this unique collection of interviews, Zone explores the art and craft of 3-D filmmaking with producers, screenwriters, directors, and cinematographers. The interviews range from a discussion with Arch Oboler - producer of Bwana Devil, the 1952 feature that triggered the ""boom"" of 3-D films - to producers and cinematographers who have worked with single-strip 3-D film production in the 1970s and '80s, 3-D films in theme parks, current IMAX films, and the new and still evolving format of digital 3-D cinema. These interviews provide an unprecedented look at the unique challenges of producing stereoscopic motion pictures. Over five decades of this unique medium are covered, and will interest aspiring filmmakers, stereo photography enthusiasts, cinema buffs, devotees of popular culture, and film historians.</p>"
9780000000000,449 Stupid Things Democrats Have Said,['Ted Rueter'],"<p>Am I different? Yeah. Deep down, you know you want to wear wider bottoms; you're just not secure enough. . . . Do I do my hair with a weed whacker? I admit it. --Rep. James Traficant (D-Ohio, 1985-2002)</p>
<p>Supposedly some of our brightest speakers, politicians say some pretty stupid things. Members of America's major political parties put out a roaring stream of downright dumb comments, pronouncements, and observations. For proof, look no further than Ted Rueter's <i>449 Stupid Things Democrats Have Said</i>.</p>
<p>In <i>449 Stupid Things Democrats Have Said</i>. Al Gore said, I would have kissed Tipper longer at the convention. Hillary Rodham Clinton, during a 2000 campaign interview with Hot 97, a Manhattan hip-hop radio station, stated, Motown, Motown: That's my era. Those are my people. Rueter snags them all and provides two wonderful collections of quotations that will truly go down in history.</p>"
9780000000000,449 Stupid Things Republicans Have Said,['Ted Rueter'],"<p>Am I different? Yeah. Deep down, you know you want to wear wider bottoms; you're just not secure enough. . . . Do I do my hair with a weed whacker? I admit it. --Rep. James Traficant (D-Ohio, 1985-2002)</p>
<p>Supposedly some of our brightest speakers, politicians say some pretty stupid things. Members of America's major political parties put out a roaring stream of downright dumb comments, pronouncements, and observations. For proof, look no further than Ted Rueter's <i>449 Stupid Things Republicans Have Said</i>.</p>
<p><i>449 Stupid Things Republicans Have Said</i> includes subjects ranging from cloning and federal spending to foreign affairs and kissing. Asked what he and former British Prime Minister Tony Blair have in common, President George W. Bush remarked, Well, we both use Colgate toothpaste. According to then-Treasury Secretary Paul O'Neill, If you set aside Three Mile Island and Chernobyl, the safety record of nuclear energy is really very good.; Rueter catches the best of the best, whether the gaffes came from Bob Dole, Trent Lott, Arnold Schwarzenegger, or Strom Thurmond.</p>"
9780000000000,"13, Rue Thérèse: A Novel",['Elena Mauli Shapiro'],"<p>American academic Trevor Stratton discovers a box full of artifacts from World War I as he settles into his new office in Paris. The pictures, letters, and objects in the box relate to the life of Louise Brunet, a feisty, charming Frenchwoman who lived through both World Wars.<br>
 As Trevor examines and documents the relics the box offers up, he begins to imagine the story of Louise Brunet's life: her love for a cousin who died in the war, her marriage to a man who works for her father, and her attraction to a neighbor in her building at 13 rue Thérèse. The more time he spends with the objects though, the truer his imaginings of Louise's life become, and the more he notices another alluring Frenchwoman: Josianne, his clerk, who planted the box in his office in the first place, and with whom he finds he is falling in love.</p>"
9780000000000,7: An Experimental Mutiny Against Excess,['Jen Hatmaker'],"<p>American life can be excessive, to say the least. That’s what Jen Hatmaker had to admit after taking in hurricane victims who commented on the extravagance of her family’s upper middle class home. She once considered herself unmotivated by the lure of prosperity, but upon being called “rich” by an undeniably poor child, evidence to the contrary mounted, and a social experiment turned spiritual was born.</p>
<p><i>7</i> is the true story of how Jen (along with her husband and her children to varying degrees) took seven months, identified seven areas of excess, and made seven simple choices to fight back against the modern-day diseases of greed, materialism, and overindulgence.</p>
<p>Food. Clothes. Spending. Media. Possessions. Waste. Stress. They would spend thirty days on each topic, boiling it down to the number seven. Only eat seven foods, wear seven articles of clothing, and spend money in seven places. Eliminate use of seven media types, give away seven things each day for one month, adopt seven green habits, and observe “seven sacred pauses.” So, what’s the payoff from living a deeply reduced life? It’s the discovery of a greatly increased God—a call toward Christ-like simplicity and generosity that transcends social experiment to become a radically better existence.</p>"
9780000000000,"100 Natural Remedies For Your Child: The Complete Guide To Safe, Effective Treatments For Childhood's Most Common Ailments, From Allergies To Weight Loss",['Jared M. Skowron'],"<p>Americans spend $34 billion dollars annually on alternative medical therapies and products. Not only are we seeking out natural remedies for ourselves—increasingly, we’re also looking for ways to cut down on the amount of medication given to our children.</p>
<p>In <i>100 Natural Remedies for Your Child</i>, pediatric naturopath Dr. Jared Skowron shows parents how to prevent and treat their children’s illnesses, from common ailments such as upset stomach, headaches, and minor infections to more serious problems like food allergies, diabetes, and asthma. While there is a time and place for conventional medicine, natural solutions, especially diet can be effective strategies for treating many of our children’s’ ailments.&nbsp;</p>
<p><i>100 Natural Remedies for Your Child</i> includes:</p>
<p>•&nbsp;FOODS THAT HEAL: Dietary change is the core lifestyle modification in naturopathic medical practice. Dr. Skowron shows parents the power of nutrition and reveals how foods can help prevent and treat disease.</p>
<p>•&nbsp;TOXIC DETOX: From pesticides to plastics, natural medicine offers safe and proven methods for removing environmental toxins from our children’s bodies.</p>
<p>•&nbsp;SUPPLEMENTATION: Parents will learn which supplements are helpful for alleviating symptoms or preventing illness and what dosages are safe and effective.</p>
<p>•&nbsp;ALTERNATIVE REMEDIES: Instead of heading to the drugstore for an over-the-counter remedy when their child is ill, parents will learn how to use homeopathic remedies that save money and heal their child naturally.</p>"
9780000000000,A Christmas Garland,['Anne Perry'],"<p>'An annual treat,' declared <i>The Wall Street Journal</i> of Anne Perryâs Victorian-era holiday mysteries. Now she continues this magnificent tradition with <i>A Christmas Garland,</i> a yuletide tale set in exotic India. This time the mistress of mystery tells the story of a terrible crime that sets the stage for another: accusing an innocent man of murder.<br> &nbsp;<br> The year is 1857, soon after the violent Siege of Cawnpore, with India in the midst of rebellion. In the British garrison, a guard is killed and an Indian prisoner escapes, which leads to yet more British deaths. Cries for revenge are overwhelming. Despite no witnesses and no evidence against him, a luckless British medical orderly named John Tallis is arrested as an accomplice simply because he was the only soldier unaccounted for when these baffling crimes were committed.<br> &nbsp;<br> Though chosen to defend Tallis, young Lieutenant Victor Narraway is not encouraged to try very hard. Narrawayâs superiors merely want a show trial. But inspired by a soldierâs widow and her children, and by his own stubborn faith in justice, Narraway searches for the truth. In an alien world haunted by memories of massacre, he is the accused manâs only hope.<br> &nbsp;<br> The trial of John Tallis equals the white-knuckle best of Anne Perryâs breathtaking courtroom dramas. And thanks to a simple Christmas garland and some brilliant detective work, Narraway perseveres against appalling odds, learning how to find hope within himself-and turn the darkest hour into one full of joy and light.<br> &nbsp;<br> <b>PRAISE FOR THE CHRISTMAS NOVELS OF ANNE PERRY</b><br> <b>&nbsp;</b><br> <b>A Christmas Homecoming</b><br> &nbsp;<br> 'Could have been devised by Agatha Christie . . . [Perry is] a modern master.'<i>-Pittsburgh Post-Gazette</i><br> &nbsp;<br> 'Vastly entertaining . . . uplifting and thought-provoking by turns.'<i>-The Star-Ledger</i><br> &nbsp;<br> <b>A Christmas Odyssey</b><br> &nbsp;<br> '[Perry] writes with detail that invades the senses.'<i>-Lincoln Journal Star</i><br> &nbsp;<br> <b>A Christmas Promise</b><br> &nbsp;<br> 'Poignant . . . should be on the Christmas stocking list of anyone who likes a sniffle of nostalgia.'<i>-The Washington Times</i><br> &nbsp;<br> <b>A Christmas Grace</b><br> &nbsp;<br> '[A] heartwarming, if crime-tinged, complement to the holiday season.'-<i>Booklist</i><br> &nbsp;<br> <b>A Christmas Beginning</b><br> &nbsp;<br> 'Intriguing . . . Perryâs use of period detail is, as always, strong and evocative.'<i>-The Seattle Times</i></p>"
9780000000000,100 Questions  &  Answers About Celiac Disease And Sprue: A Lahey Clinic Guide,['David L. Burns'],"<p>An estimated 2 million people in the United States have Celiac disease, or about 1 in 133 people. 100 Questions and Answers about Celiac Disease: A Lahey Clinic Guide provides answers to the most common questions asked by patients and family members, especially parents of those children suffering from the disease.</p>"
9780000000000,100 Cross-Stitch Patterns: To Mix-and-Match,['Jane Greenoff'],"<p>An ideal introduction to the art and craft of cross-stitch, this book presents a bounty of the most popular types of motifs loved by stitchers in an easy-to-use, spiral-bound, split-page format. The majority of the book is the over 100 mix-and-match patterns, organized by type: borders, flowers, alphabets and other simple motifs. These can be endlessly combined to create exactly the effect you want, simply by&nbsp;flipping through&nbsp;the pages! Whether you want to work large or small, create homewares, embellish clothes, or produce works of art, all the patterns easily mix and match.</p><p>The patterns are presented in chart forms, each with a color key for ease of reference and a finished, worked example to show how the patterns should look when complete. In addition, an introduction to this easy-to-master craft covers all of the tools and equipment needed and demonstrates basic cross stitch techniques from starting to stitch through embellishments to finishing off.</p>"
