title_url,title,authors,image,description
https://49thshelf.com/Books/A/A-Desolate-Splendor,A Desolate Splendor,John Jantunen,https://images.49thshelf.com/var/ezflow_site/storage/images/books/a/a-desolate-splendor/9781770412040_cover/332177261-1-eng-CA/9781770412040_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/C/Cluck,Cluck,Lenore Rowntree,https://images.49thshelf.com/var/ezflow_site/storage/images/books/c/cluck/9781771871082_cover/213716418-1-eng-CA/9781771871082_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/F/Fragment,Fragment,Craig Russell,https://images.49thshelf.com/var/ezflow_site/storage/images/books/f/fragment/9781771871112_cover/413309855-1-eng-CA/9781771871112_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/Teardown,Teardown,Clea Young,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/teardown/9781988298016_cover/411131539-1-eng-CA/9781988298016_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/L/Lifting-Weights,Lifting Weights,Judy McCrosky,https://images.49thshelf.com/var/ezflow_site/storage/images/books/l/lifting-weights/9781771871051_cover/213603480-1-eng-CA/9781771871051_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/The-Path-of-the-Jaguar,The Path of the Jaguar,Stephen Henighan,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-path-of-the-jaguar/9781771871235_cover/212975903-1-eng-CA/9781771871235_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/H/How-to-Pick-Up-a-Maid-in-Statue-Square,How to Pick Up a Maid in Statue Square,Rea Tarvydas,https://images.49thshelf.com/var/ezflow_site/storage/images/books/h/how-to-pick-up-a-maid-in-statue-square/9781771871174_cover/212974244-1-eng-CA/9781771871174_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/A/A-Hard-Old-Love-Amongst-Scavengers,A Hard Old Love Amongst Scavengers,David Doucette,https://images.49thshelf.com/var/ezflow_site/storage/images/books/a/a-hard-old-love-amongst-scavengers/9781771871204_cover/216003606-1-eng-CA/9781771871204_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/H/Hanne-and-Her-Brother,Hanne and Her Brother,Bill Stenson,https://images.49thshelf.com/var/ezflow_site/storage/images/books/h/hanne-and-her-brother/9781771871143_cover/212994378-1-eng-CA/9781771871143_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/A/Art-Lessons2,Art Lessons,Katherine Koller,https://images.49thshelf.com/var/ezflow_site/storage/images/books/a/art-lessons2/9781927855492_cover/421275876-1-eng-CA/9781927855492_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/The-Performance,The Performance,Ann Eriksson,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-performance/9781771621250_cover/420806421-1-eng-CA/9781771621250_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/F/For-All-The-Men-and-Some-of-The-Women-I-ve-Known,For All The Men (and Some of The Women) I've Known,Danila Botha,https://images.49thshelf.com/var/ezflow_site/storage/images/books/f/for-all-the-men-and-some-of-the-women-i-ve-known/9781988040080_cover/272612179-1-eng-CA/9781988040080_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/A/A-Delicate-Matter2,A Delicate Matter,Don Easton,https://images.49thshelf.com/var/ezflow_site/storage/images/books/a/a-delicate-matter2/9781459734272_author/425511012-1-eng-CA/9781459734272_author_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/The.Hope,The.Hope.,Craig Francis Power,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the.hope/9781897141786_cover/289466690-1-eng-CA/9781897141786_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/The-Archaeologists,The Archaeologists,Hal Niedzviecki,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-archaeologists/9781894037792_cover/402203814-1-eng-CA/9781894037792_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/A/Art-Love-Forgery,Art Love Forgery,Carolyn Morgan,https://images.49thshelf.com/var/ezflow_site/storage/images/books/a/art-love-forgery/9781771175791_cover/423153202-1-eng-CA/9781771175791_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/The-Bellman,The Bellman,Heidi Barnes,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-bellman/9781945572036_cover/205314015-1-eng-CA/9781945572036_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/D/Dawning-of-a-New-Garden,Dawning of a New Garden,Tara Nanayakkara,https://images.49thshelf.com/var/ezflow_site/storage/images/books/d/dawning-of-a-new-garden/9781771333177_cover/295333351-1-eng-CA/9781771333177_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/H/Holy-Rule,Holy Rule,Mary  Frances Coady,https://images.49thshelf.com/var/ezflow_site/storage/images/books/h/holy-rule/9781771333214_cover/295420472-1-eng-CA/9781771333214_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/N/Niagara-Motel,Niagara Motel,Ashley Little,https://images.49thshelf.com/var/ezflow_site/storage/images/books/n/niagara-motel/9781551526607_cover/424588160-1-eng-CA/9781551526607_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/The-Man-Who-Wasn-t-There,The Man Who Wasn't There,Michael Hjorth,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-man-who-wasn-t-there/9781780894584_cover/391953407-1-eng-CA/9781780894584_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/N/News-of-the-World3,News of the World,Paulette Jiles,https://images.49thshelf.com/var/ezflow_site/storage/images/books/n/news-of-the-world3/9780062573896_cover/424265105-1-eng-CA/9780062573896_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/The-Journey-Prize-Stories-28,The Journey Prize Stories 28,Kate Cayley,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-journey-prize-stories-28/9780771050862_cover/385943448-1-eng-CA/9780771050862_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/I/Into-the-Sun,Into the Sun,Deni Béchard,https://images.49thshelf.com/var/ezflow_site/storage/images/books/i/into-the-sun/9781487001391_cover/419900902-1-eng-CA/9781487001391_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/The-Weather-Inside,The Weather Inside,Emily Saso,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-weather-inside/9781988298009_cover/411913626-1-eng-CA/9781988298009_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/W/Where-the-Rivers-Meet5,Where the Rivers Meet,Danny Gillis,https://images.49thshelf.com/var/ezflow_site/storage/images/books/w/where-the-rivers-meet5/9781772760026_cover/418744323-1-eng-CA/9781772760026_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/H/Hungary-Hollywood-Express,Hungary-Hollywood Express,Éric Plamondon,https://images.49thshelf.com/var/ezflow_site/storage/images/books/h/hungary-hollywood-express/9781550654509_cover/419740687-1-eng-CA/9781550654509_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/Traitors-of-Camp-133-The,"Traitors of Camp 133, The",Wayne Arthurson,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/traitors-of-camp-133-the/9780888015877_cover/193539753-1-eng-CA/9780888015877_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/I/Into-the-Current,Into the Current,Jared Young,https://images.49thshelf.com/var/ezflow_site/storage/images/books/i/into-the-current/9780864928894_cover/413489112-1-eng-CA/9780864928894_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/A/A-Dangerously-Sexy-Secret2,A Dangerously Sexy Secret,Stefanie London,https://images.49thshelf.com/var/ezflow_site/storage/images/books/a/a-dangerously-sexy-secret2/9780373799183_cover/420082710-1-eng-CA/9780373799183_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/B/Building-the-Perfect-Daddy2,Building the Perfect Daddy,Brenda Harlen,https://images.49thshelf.com/var/ezflow_site/storage/images/books/b/building-the-perfect-daddy2/9780373659883_cover/420163925-1-eng-CA/9780373659883_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/W/Western-Christmas-Proposals2,Western Christmas Proposals,Carla Kelly,https://images.49thshelf.com/var/ezflow_site/storage/images/books/w/western-christmas-proposals2/9780373298990_cover/420041491-1-eng-CA/9780373298990_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/I/Immortal-Nights4,Immortal Nights,Lynsay Sands,https://images.49thshelf.com/var/ezflow_site/storage/images/books/i/immortal-nights4/9780062316066_cover/424147045-1-eng-CA/9780062316066_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/B/Billy-Budd,Billy Budd,Herman Melville,https://images.49thshelf.com/var/ezflow_site/storage/images/books/b/billy-budd/9781554812387_cover/425677027-1-eng-CA/9781554812387_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/The-Hidden-Keys,The Hidden Keys,André Alexis,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-hidden-keys/9781552453254_cover/421404306-1-eng-CA/9781552453254_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/U/U-Girl,U Girl,Meredith Quartermain,https://images.49thshelf.com/var/ezflow_site/storage/images/books/u/u-girl/9781772010404_cover/413419039-1-eng-CA/9781772010404_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/W/Waiting-Place-The,"Waiting Place, The",Sharron Arksey,https://images.49thshelf.com/var/ezflow_site/storage/images/books/w/waiting-place-the/9780888015914_cover/193471590-1-eng-CA/9780888015914_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/G/Going-to-Gaza,Going to Gaza,Colin Mallard,https://images.49thshelf.com/var/ezflow_site/storage/images/books/g/going-to-gaza/9781987857306_cover/368861175-1-eng-CA/9781987857306_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/A/An-Irish-Doctor-in-Love-and-at-Sea2,An Irish Doctor in Love and at Sea,Patrick Taylor,https://images.49thshelf.com/var/ezflow_site/storage/images/books/a/an-irish-doctor-in-love-and-at-sea2/9780765378217_cover/422295546-1-eng-CA/9780765378217_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/The-Days,The Days,M.A.C. Farrant,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-days/9781772010077_cover/339460680-1-eng-CA/9781772010077_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/A/All-the-Things-We-Leave-Behind,All the Things We Leave Behind,Riel Nason,https://images.49thshelf.com/var/ezflow_site/storage/images/books/a/all-the-things-we-leave-behind/9780864920416_cover/420221384-1-eng-CA/9780864920416_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/R/Ruined-Abbey3,Ruined Abbey,Anne Emery,https://images.49thshelf.com/var/ezflow_site/storage/images/books/r/ruined-abbey3/9781770413511_cover/332953113-1-eng-CA/9781770413511_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/S/Sad-Old-Faggot,Sad Old Faggot,Sky Gilbert,https://images.49thshelf.com/var/ezflow_site/storage/images/books/s/sad-old-faggot/9781770413108_cover/332465689-1-eng-CA/9781770413108_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/The-Conjoined,The Conjoined,Jen Sookfong Lee,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-conjoined/9781770412842_cover/384534078-1-eng-CA/9781770412842_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/B/Book-Of-Sands3,Book Of Sands,Karim Alrawi,https://images.49thshelf.com/var/ezflow_site/storage/images/books/b/book-of-sands3/9781443434461_cover/424338178-1-eng-CA/9781443434461_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/R/Race-Against-Time3,Race Against Time,Gail Anderson-Dargatz,https://images.49thshelf.com/var/ezflow_site/storage/images/books/r/race-against-time3/9781459808430_cover/418294058-1-eng-CA/9781459808430_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/A/Alex-Zee2,Alex & Zee,Cordelia Strube,https://images.49thshelf.com/var/ezflow_site/storage/images/books/a/alex-zee2/9781770413740_cover/332279443-1-eng-CA/9781770413740_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/U/Undermajordomo-Minor3,Undermajordomo Minor,Patrick deWitt,https://images.49thshelf.com/var/ezflow_site/storage/images/books/u/undermajordomo-minor3/9781487001360_cover/420073365-1-eng-CA/9781487001360_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/S/Shenzheners2,Shenzheners,Yiwei Xue,https://images.49thshelf.com/var/ezflow_site/storage/images/books/s/shenzheners2/9781988130033_cover/385739127-1-eng-CA/9781988130033_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/L/Last-Bullet-Is-for-You-The,"Last Bullet Is for You, The",Martine Delvaux,https://images.49thshelf.com/var/ezflow_site/storage/images/books/l/last-bullet-is-for-you-the/9781988130118_cover/385710486-1-eng-CA/9781988130118_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/True-Arab-Love2,True Arab Love,Issa J. Boullata,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/true-arab-love2/9781988130071_cover/385748224-1-eng-CA/9781988130071_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/The-Fundy-Vault,The Fundy Vault,Linda Moore,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-fundy-vault/9781771084215_cover/393905857-1-eng-CA/9781771084215_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/B/Bury-the-Living2,Bury the Living,Jodi McIsaac,https://images.49thshelf.com/var/ezflow_site/storage/images/books/b/bury-the-living2/9781503935518_cover/252526066-1-eng-CA/9781503935518_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/L/Long-Change2,Long Change,Don Gillmor,https://images.49thshelf.com/var/ezflow_site/storage/images/books/l/long-change2/9780345814159_cover/385614716-1-eng-CA/9780345814159_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/The-Courtesan2,The Courtesan,Alexandra Curry,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-courtesan2/9780143193890_cover/398453006-1-eng-CA/9780143193890_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/V/Vinyl-Cafe-Turns-the-Page2,Vinyl Cafe Turns the Page,Stuart McLean,https://images.49thshelf.com/var/ezflow_site/storage/images/books/v/vinyl-cafe-turns-the-page2/9780143193845_cover/398522482-1-eng-CA/9780143193845_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/The-Fortunate-Brother,The Fortunate Brother,Donna Morrissey,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-fortunate-brother/9780670066063_cover/391616524-1-eng-CA/9780670066063_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/M/Mercury2,Mercury,Margot Livesey,https://images.49thshelf.com/var/ezflow_site/storage/images/books/m/mercury2/9781443448956_cover/424167786-1-eng-CA/9781443448956_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/F/Fire-in-the-Stars2,Fire in the Stars,Barbara Fradkin,https://images.49thshelf.com/var/ezflow_site/storage/images/books/f/fire-in-the-stars2/9781459732391_author/424508595-1-eng-CA/9781459732391_author_coverbookpage_embed.jpg,
https://49thshelf.com/Books/P/Paper-Teeth,Paper Teeth,Lauralyn Chow,https://images.49thshelf.com/var/ezflow_site/storage/images/books/p/paper-teeth/9781926455631_cover/369744022-1-eng-CA/9781926455631_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/L/Lost-Animal-Club,Lost Animal Club,Kevin A. Couture,https://images.49thshelf.com/var/ezflow_site/storage/images/books/l/lost-animal-club/9781926455662_cover/369685753-1-eng-CA/9781926455662_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/C/Chalk,Chalk,Doug Diaczuk,https://images.49thshelf.com/var/ezflow_site/storage/images/books/c/chalk/9781772140781_cover/421610060-1-eng-CA/9781772140781_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/B/Becoming-Unbecoming,Becoming Unbecoming,Una,https://images.49thshelf.com/var/ezflow_site/storage/images/books/b/becoming-unbecoming/9781551526539_cover/210470450-1-eng-CA/9781551526539_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/C/Candyass,Candyass,Nick Comilla,https://images.49thshelf.com/var/ezflow_site/storage/images/books/c/candyass/9781551526645_cover/210470662-1-eng-CA/9781551526645_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/The-Heir-The-Donation-of-Constantine,The Heir: The Donation of Constantine,Shantale Cyr,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-heir-the-donation-of-constantine/9781772310023_cover/192547439-1-eng-CA/9781772310023_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/N/Nearly-Girl-The,"Nearly Girl, The",Lisa De Nikolits,https://images.49thshelf.com/var/ezflow_site/storage/images/books/n/nearly-girl-the/9781771333139_cover/295388558-1-eng-CA/9781771333139_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/E/Effects-of-Isolation-on-the-Brain-The,"Effects of Isolation on the Brain, The",Erika Rummel,https://images.49thshelf.com/var/ezflow_site/storage/images/books/e/effects-of-isolation-on-the-brain-the/9781771333092_cover/295378973-1-eng-CA/9781771333092_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/W/Willful-Child2,Willful Child,Steven Erikson,https://images.49thshelf.com/var/ezflow_site/storage/images/books/w/willful-child2/9780765374905_cover/422259583-1-eng-CA/9780765374905_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/The-Best-Kind-of-People,The Best Kind of People,Zoe Whittall,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-best-kind-of-people/9781770899421_cover/420637295-1-eng-CA/9781770899421_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/D/Disposable-Souls,Disposable Souls,Phonse Jessome,https://images.49thshelf.com/var/ezflow_site/storage/images/books/d/disposable-souls/9781771084178_cover/365814070-1-eng-CA/9781771084178_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/S/Sheltering-Rain3,Sheltering Rain,Jojo Moyes,https://images.49thshelf.com/var/ezflow_site/storage/images/books/s/sheltering-rain3/9780062297693_cover/424241239-1-eng-CA/9780062297693_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/N/Nightfall-Over-Shanghai3,Nightfall Over Shanghai,Daniel Kalla,,
https://49thshelf.com/Books/T/The-Jungle-South-of-the-Mountain,The Jungle South of the Mountain,Andrew Westoll,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-jungle-south-of-the-mountain/9781443441858_cover/424256715-1-eng-CA/9781443441858_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/The-Couple-Next-Door,The Couple Next Door,Shari Lapena,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-couple-next-door/9780385686945_cover/369948791-1-eng-CA/9780385686945_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/W/Windfallen3,Windfallen,Jojo Moyes,https://images.49thshelf.com/var/ezflow_site/storage/images/books/w/windfallen3/9780062297709_cover/424139130-1-eng-CA/9780062297709_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/Tokyo-Girl,Tokyo Girl,Brian Harvey,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/tokyo-girl/9781459810761_cover/417969226-1-eng-CA/9781459810761_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/The-Secret-Beneath-the-Veil2,The Secret Beneath the Veil,Dani Collins,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-secret-beneath-the-veil2/9780373134687_cover/422597866-1-eng-CA/9780373134687_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/The-Secret-Beneath-the-Veil3,The Secret Beneath the Veil,Dani Collins,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-secret-beneath-the-veil3/9780373139453_cover/422767946-1-eng-CA/9780373139453_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/The-Path-of-Most-Resistance,The Path of Most Resistance,Russell Wangersky,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-path-of-most-resistance/9781487000684_cover/420255894-1-eng-CA/9781487000684_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/R/Reckless-in-Texas,Reckless in Texas,Kari Lynn Dell,,
https://49thshelf.com/Books/E/English-is-Not-a-Magic-Language,English is Not a Magic Language,Jacques Poulin,https://images.49thshelf.com/var/ezflow_site/storage/images/books/e/english-is-not-a-magic-language/9781550654233_cover/391437710-1-eng-CA/9781550654233_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/S/Speak-The-Dead2,Speak The Dead,Grant McKenzie,https://images.49thshelf.com/var/ezflow_site/storage/images/books/s/speak-the-dead2/9781943818044_cover/180783638-1-eng-CA/9781943818044_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/W/Who-Will-Catch-Us-As-We-Fall,Who Will Catch Us As We Fall,Iman Verjee,https://images.49thshelf.com/var/ezflow_site/storage/images/books/w/who-will-catch-us-as-we-fall/9781780749365_cover/170034310-1-eng-CA/9781780749365_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/Time-and-Regret2,Time and Regret,M. K. Tod,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/time-and-regret2/9781503938403_cover/252529766-1-eng-CA/9781503938403_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/The-Deep7,The Deep,Nick Cutter,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-deep7/9781501144837_cover/423770584-1-eng-CA/9781501144837_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/I/In-the-Barren-Ground2,In the Barren Ground,Loreth Anne White,https://images.49thshelf.com/var/ezflow_site/storage/images/books/i/in-the-barren-ground2/9781503936232_cover/420105962-1-eng-CA/9781503936232_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/The-Troop6,The Troop,Nick Cutter,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-troop6/9781501144820_cover/419677353-1-eng-CA/9781501144820_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/The-Salarian-Desert-Game,The Salarian Desert Game,J. A. McLachlan,,
https://49thshelf.com/Books/T/The-Devil-Will-Come,The Devil Will Come,Justin Gustainis,,
https://49thshelf.com/Books/T/Terminal-City,Terminal City,Trevor Melanson,,
https://49thshelf.com/Books/Q/QUISTA,QUISTA,Aviva Bel'Harold,,
https://49thshelf.com/Books/T/The-Heart-Goes-Last2,The Heart Goes Last,Margaret Atwood,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-heart-goes-last2/9780771009136_cover/423913460-1-eng-CA/9780771009136_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/O/One-or-the-Other,One or the Other,John McFetridge,https://images.49thshelf.com/var/ezflow_site/storage/images/books/o/one-or-the-other/9781770413276_cover/332310126-1-eng-CA/9781770413276_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/S/Strangers-Among-Us3,Strangers Among Us,Susan Forest,https://images.49thshelf.com/var/ezflow_site/storage/images/books/s/strangers-among-us3/9780993969607_cover/342057714-1-eng-CA/9780993969607_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/A/AREA-51-Pucked-Series-Outtakes-Deleted-Scenes,AREA 51: Pucked Series Outtakes & Deleted Scenes,Helena Hunting,https://images.49thshelf.com/var/ezflow_site/storage/images/books/a/area-51-pucked-series-outtakes-deleted-scenes/9781682307601_cover/420335806-1-eng-CA/9781682307601_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/The-Little-Girl-Who-Was-Too-Fond-of-Matches3,The Little Girl Who Was Too Fond of Matches,Gaetan Soucy,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-little-girl-who-was-too-fond-of-matches3/9781487001339_cover/420486564-1-eng-CA/9781487001339_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/S/Salvage3,Salvage,Stephen Maher,https://images.49thshelf.com/var/ezflow_site/storage/images/books/s/salvage3/9781459734517_author/424820094-1-eng-CA/9781459734517_author_coverbookpage_embed.jpg,
https://49thshelf.com/Books/S/Sleep3,Sleep,Nino Ricci,https://images.49thshelf.com/var/ezflow_site/storage/images/books/s/sleep3/9780385681629_cover/369929460-1-eng-CA/9780385681629_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/D/Dead-Ground-in-Between,Dead Ground in Between,Maureen Jennings,https://images.49thshelf.com/var/ezflow_site/storage/images/books/d/dead-ground-in-between/9780771050558_cover/367595234-1-eng-CA/9780771050558_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/S/Stone-Woman,Stone Woman,Bianca Lakoseljac,https://images.49thshelf.com/var/ezflow_site/storage/images/books/s/stone-woman/9781550719871_cover/416791150-1-eng-CA/9781550719871_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/C/Canadian-Shield2,Canadian Shield,Kelley Aitken,https://images.49thshelf.com/var/ezflow_site/storage/images/books/c/canadian-shield2/9781988040097_cover/256083929-1-eng-CA/9781988040097_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/The-Regiment2,The Regiment,Farley Mowat,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-regiment2/9781459733893_author/424899655-1-eng-CA/9781459733893_author_coverbookpage_embed.jpg,
https://49thshelf.com/Books/C/Cretacea-Other-Stories-from-the-Badlands,Cretacea & Other Stories from the Badlands,Martin West,https://images.49thshelf.com/var/ezflow_site/storage/images/books/c/cretacea-other-stories-from-the-badlands/9781772140491_cover/421123701-1-eng-CA/9781772140491_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/N/New-Albion,New Albion,Dwayne Brenna,https://images.49thshelf.com/var/ezflow_site/storage/images/books/n/new-albion/9781550506778_cover/284070326-1-eng-CA/9781550506778_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/The-Golden-Son4,The Golden Son,Shilpi Somaya Gowda,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-golden-son4/9780062561282_cover/238240755-1-eng-CA/9780062561282_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/B/Been-in-the-Storm-So-Long,Been in the Storm So Long,Terry Jordan,https://images.49thshelf.com/var/ezflow_site/storage/images/books/b/been-in-the-storm-so-long/9781550506877_cover/283686352-1-eng-CA/9781550506877_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/The-Nature-of-the-Beast2,The Nature of the Beast,Louise Penny,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-nature-of-the-beast2/9781250022103_cover/424934988-1-eng-CA/9781250022103_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/D/Dark-Territory3,Dark Territory,Susan Philpott,https://images.49thshelf.com/var/ezflow_site/storage/images/books/d/dark-territory3/9781501140273_cover/419817060-1-eng-CA/9781501140273_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/O/Only-Wounded2,Only Wounded,Patrick Taylor,https://images.49thshelf.com/var/ezflow_site/storage/images/books/o/only-wounded2/9780765335234_cover/422037318-1-eng-CA/9780765335234_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/I/In-Loving-Memory3,In Loving Memory,Winona Kent,https://images.49thshelf.com/var/ezflow_site/storage/images/books/i/in-loving-memory3/9781682300787_cover/300804128-1-eng-CA/9781682300787_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/F/Free-Fall3,Free Fall,Rick Mofina,https://images.49thshelf.com/var/ezflow_site/storage/images/books/f/free-fall3/9780778319467_cover/420020420-1-eng-CA/9780778319467_cover_coverbookpage_embed.jpg,
