isbn,title,authors,overview
9780060758172,Cooking At Home On Rue Tatin,['Susan Herrmann Loomis'],"<p>In <b>Cooking At Home On Rue Tatin</b> award-winning cookbook author and professional chef <b>Susan Herrmann Loomis</b> takes cooks and readers on a friendly and delicious tour of French home cooking, from the refined to the rustic. In this collection of Susan's favorites, readers and cooks will learn the tricks and tips of entertaining like the French, get clear instruction on the basics of French cooking, and be introduced to the new and exciting array of multicultural cuisines that are rapidly entering the realm of classic French. You will meet Susan's inspirations, from neighbors in her small town to starred chefs, as they share their own home recipes, which have become standard fare on Susan's own table.</p>
<p>Susan invites the busy home cook to relax, unwind, and enjoy the tastes, textures, and aromas of simple yet often sophisticated French fare. The book is filled with contemporary recipes, such as Tuna with Ginger Yogurt Sauce and Cilantro Coulis, Spiced Fish Fillet in Parchment Paper, Skate with Potato Puree; classics, such as Soupe au Pistou, Coq au Vin, Pot-au-Feu, and Quiche Lorraine; and cross-cultural dishes, such as Chorba (Algerian Ramadan soup), Chicken Soup with Tamarind, and Lamb and Dried Plum Tagine with Toasted Almonds. What sets apart all of these recipes, from the contemporary to the classic, is Susan's clear presentation, which makes them so easily accessible.</p>
<p>Susan's food, along with her warm hospitality, puts people at ease and makes them feel as if they are honored guests or members of Susan's own family.</p>"
9780060931919,Demian (perennial Classics),['Hermann Hesse'],"<p>In <b>Demian,</b> one of the great writers of the twentieth century tells the dramatic story of young, docile Emil Sinclair's descent—led by precocious shoolmate Max Demian—into a secret and dangerous world of petty crime and revolt against convention and eventual awakening to selfhood.</p>
<blockquote>""The electrifying influence exercised on a whole generation just after the First World War by <b>Demian</b>...is unforgettable. With uncanny accuracy this poetic work struck the nerve of the times and called forth grateful rapture from a whole youthful generation who believed that an interpreter of their innermost life had risen from their own midst.""<br>
— From the Introduction by Thomas Mann</blockquote>


                        <p>One of the great writers of the 20th century tells the dramatic story of a young man's awakening to selfhood.
</p>"
9780060534875,Good Times Good Grilling,"['Cheryl Alters Jamison', 'Bill Jamison']","<p>In <b>Good Times, Good Grilling</b>, award-winning cookbook authors and America's outdoor cooking experts Cheryl and Bill Jamison show you how to throw casual and lively backyard parties. Gone are the fancy themes, ornamental place settings, and time-consuming menus. Instead you'll find tips on how to make hosting fail-proof and hassle-free, plus dozens of easy, flavorful recipes you can toss together with plenty of time left over to enjoy the festivities.</p>
<p>Grilling for friends is a lively and relaxing way to entertain, and in <b>Good Times, Good Grilling</b> Cheryl and Bill show you how to grill food to perfection every time. They focus on fresh, simple dishes that even beginners can master, plus suggestions for extras and signature touches you can add to wow your guests. The make-everyone-happy recipes include everything from grilled pizzas and vegetable platters to burgers, steaks, chicken, and seafood, plus drinks and desserts. For starters try one of the ""Hot Little Numbers"" like Grill-Roasted Oysters with Tabasco Vinaigrette, Zesty Portobello Wedges, or Bite-Size Chicken Kebabs, then move on to juicy Rosemary and Mint Lamb Burgers, Strip Steaks with Worcestershire Butter, or Butterflied Thai Pork Tenderloin. And make sure to save room for one of the decadent desserts like Bananas with Dulce de Leche, Grilled Strawberries with Whipped Cream Cheese, or Mocha Brownie Ice Cream Cake.</p>
<p><b>With Good Times, Good Grilling</b> you can relax and have fun, the way the host of a party should. You won't find any advice about folding napkins or seating arrangements -- everything is about having fun with friends and sharing great food.</p>"
9780060185053,New World Kitchen: Latin American And Caribbean Cuisine,['Norman Van Aken'],"<p>In <b>New World Kitchen</b>, Norman Van Aken explores the rich influence of Latin American cuisine on the American palate. From the African-influenced Creole cuisines of Cuba, Puerto Rico, and Jamaica to South American flavors from Brazil, Peru, and Argentina to the distinct tastes of Mexico, Van Aken works his particular magic on this luscious cornucopia and emerges with a wealth of brilliant recipes, such as the exquisite Masa-Crusted Chicken with Piquillo Peppers, Avocado Butter, and Greens in Grapefruit-Honey Vinaigrette.</p>
<p>Well known in the culinary world for his passion and genius, Norman Van Aken has earned a reputation for innovation and artistry. Armed with his signature recipes, employing a cast of rich ingredients in inventive combinations, anyone can masterfully harness the fire-and flare of Latin American cuisine. With a preface by Anthony Bourdain, author of the bestselling <b>Kitchen Confidential</b>, and enticing color photo graphs by Tim Turner, winner of the James Beard Foundation's award for food photography, <b>New World Kitchen</b> is a lush, beautiful book that new worlds of flavor.</p>"
9780060005726,Play Poker Like The Pros,['Phil Hellmuth'],"<p>In <b>Play Poker Like the Pros</b>, poker master Phil Hellmuth, Jr., demonstrates exactly how to play and win — even if you have never picked up a deck of cards — the modern games of poker, including: Texas Hold'em, Omaha, Seven-Card Stud, and Razz.</p>
<p>Phil Hellmuth, Jr., a seven-time World Champion of Poker, presents his tournament-tested strategies to beat any type of player, including:</p>
<ul>
<li>The Jackal (crazy and unpredictable)</li>
<li>The Elephant (plays too many hands)</li>
<li>The Mouse (plays very conservatively)</li>
<li>The Lion (skilled and tough to beat)</li>
</ul>
<p><b>Play Poker Like the Pros</b> begins by laying out the rules and set-up of each game and then moves on to easy-to-follow basic and advanced strategies. Hellmuth teaches exactly which hands to play, when to bluff, when to raise, and when to fold. In addition Hellmuth provides techniques for reading other players and staying cool under pressure. There are also special chapters on how to beat online poker games and an inside look at tournament play.</p>"
9780060766849,Remember Me: A Lively Tour Of The New American Way Of Death,['Lisa Takeuchi Cullen'],"<p>In <b>Remember Me</b>, <b>Time</b> writer Lisa Takeuchi Cullen has created a humorous and poignant chronicle of her travels around the country to discover how Americans are reinventing the rites of dying. What she learned is that people no longer want to take death lying down; instead, they're taking their demise into their own hands and planning the afterparty.</p>
<p>Cullen hears stories of modern-day funerals: lobster-shaped caskets and other unconventional containers for corpses; cremated remains turned into diamonds; and even mishaps like dove releases gone horribly wrong.</p>
<p>Eye-opening, funny, and unforgettable, <b>Remember Me</b> gives an account of the ways in which Americans are designing new occasions to mark death—by celebrating life.</p>"
9780060735005,"Simply Shellfish: Quick And Easy Recipes For Shrimp, Crab, Scallops, Clams, Mussels, Oysters, Lobster, Squid, And Sides",['Leslie Glover Pendleton'],"<p>In <b>Simply Shellfish</b> seafood expert and acclaimed cookbook author Leslie Pendleton offers up 125 recipes for shrimp, crab, scallops, clams, mussels, oysters, lobster, and squid. All the dishes are fresh, healthful, and a (sea) breeze to prepare.</p>
<p>Shellfish is a near perfect food: packed with good-for-you protein, low in fat and calories, and exceeding quick and easy to prepare. Not to mention flavor—it's doesn't get much better than creamy clam chowder, tender crab cakes, or succulent lobster rolls. In <b>Simply Shellfish</b> Leslie Pendleton shares her best recipes for these favorites. There's Roasted Shrimp on Asparagus Skewers with Brie, Curried Coconut Scallops, Mussels Steamed in Carrot Ginger Broth, and BLLTs (bacon, lobster, lettuce, and tomato sandwiches). Unlike fish fillets or whole fish, shellfish requires minimal prep time and can be on the table in minutes.</p>
<p>Leslie's recipes are at once sophisticated and approachable, with supermarket-friendly ingredients, easy instructions, and outstanding results.</p>"
9780060737986,Surrounded By Idiots: Fighting Liberal Lunacy In America,['Mike Gallagher'],"<p>In <b>Surrounded by Idiots</b>, Mike Gallagher,<br>
one of the top radio talk show hosts in America, takes us to the front lines of the unprecedented cultural and political war confronting all decent Americans</p>
<p>The 2004 election was a watershed moment in our nation's history, and while it was shocking to the left to see so many red states on the electoral map, to conservatives it was just an affirmation of what they'd known all along — conservatives are the mainstream and liberals are the fringe.</p>
<p>It is not the time to rest or take things for granted, Mike Gallagher argues. Not at all. ""Maintaining America's role as the greatest nation in the world means we must stay the course,"" he writes, adding, ""Liberal idiocy surrounds us all. It threatens to destroy the values and lifestyles that millions of us cherish.""</p>
<p>The left has targeted every value and standard, principle and idea, concept of God, family, honor, duty, country, and decency that we hold dear. As the nation battles for its very soul in this post-9/11 world, we have Mike Gallagher to help fight against the agenda-driven liberal lunatics.</p>
<p>The liberal loons are everywhere and Gallagher takes them all on: disgraced President Bill Clinton, and — perish the thought! — possible future president and carpetbagger Hillary Clinton; the People for the Ethical Treatment of Animals (PETA), an organization that values the lives of bugs over humans; and the anti-Bush propagandist filmmaker, Michael Moore.</p>
<p>Then there's Gallagher's confrontation with the unpredictable, angry, and bitter bestselling author, liberal pundit, and comedian Al Franken — the story of his anti-Dixie Chicks concert in protest of their un-American comments — and race-baiters like Al Sharpton and big-mouth out-of-touch Hollywood elitists like Tim Robbins, Susan Sarandon, and Whoopi Goldberg.</p>
<p><b>Surrounded by Idiots</b> is an important — not to mention entertaining — look at where America is today and the possibility that the future of America will only get brighter.</p>"
9780060935863,The Hispanic Condition: The Power Of A People,['Ilan Stavans'],"<p>In <b>The Hispanic Condition,</b> Ilan Stavans offers a subtle and insightful meditation on Hispanic society in the United States. A native of Mexico, Stavans has emerged as one of the most distinguished Latin American writers of our time, an award-winning novelist and critic praised by scholars and beloved by readers. In this pioneering psycho-historical profile, he delves into the cultural differences and similarities among the five major Hispanic groups: Cubans, Puerto Ricans, Mexicans, Central and South Americans, and Spaniards.</p>
<p>Masterfully interweaving historical, literary, and political references with his personal experience, Stavans discusses the divisions within a common heritage; customs of music, love, sex, marriage, and religious belief; the role of the intellectual in society; ideological struggle; and the hopeful visions of the future at the core of a civilization rooted in the trauma of the past.</p>"
9780061234996,The Power Of Business En Espanol: 7 Fundamental Keys To Unlocking The Potential Of The Spanish-language Hispanic Market (spanish Edition),"['Jose Cancela', 'Carlos Harrison']","<p>In <b>The Power of Business en Español</b>, Cancela, one of the most well-respected business experts in the Spanish-speaking world, provides readers with a guide to the exciting—yet often confusing—Spanish-language market. From how to deal with the many Spanish accents and colloquialisms to learning where the Spanish-dominant consumer really lives and spends money, <b>The Power of Business en Español</b> is a book that will demystify Spanish-dominant consumers for non-Spanish speakers.</p>
<p>Broken down into seven easy chapters that include specific examples of real companies that have been successful (or unsuccessful) in their marketing techniques for this demographic, this handbook gives you the tools to build your business and reach out to this rapidly expanding market. Giving readers simple keys to understanding the people, the culture, and the language that unites this growing segment of the population, <b>The Power of Business en Español</b> is a road map for anyone who wants to prepare their business for the language hurdles of the twenty-first century or simply wants to learn more about their new neighbors.</p>"
9780060929701,There's A Spiritual Solution To Every Problem,['Wayne W Dyer'],"<p>In <b>There's a Spiritual Solution to Every Problem</b>, bestselling author Wayne W. Dyer offers compelling testimony on the power of love, harmony, and service. When confronted with a problem, be it ill health, financial worries, or relationship difficulties, we often depend on intellect to solve it. But in this inspiring book, Dyer shows us that there is an omnipotent spiritual force at our fingertips that contains the solution to our problems. Drawing from the various spiritual traditions, especially from the prayer of Saint Francis of Assisi, Dyer helps us unplug from the material world and awaken to the divine within.</p>
<p>The first part of the book provides the essential foundation for spiritual problem solving, drawing from the wisdom of Patanjali, a Yogi mystic; the second half focuses on the legacy of Saint Francis. Dyer offers specific practical applications for applying the teachings of these wise men to everyday problems, including affirmations, writing exercises, and guided meditations.</p>"
9780061349942,Blessed Assurance: Whispers Of Love/lost In His Love/echoes Of Mercy (avon Inspire),['Lyn Cote'],"<p>In <b>Whispers of Love, Civil War</b> widow Jessie Wagstaff must fend for herself and her son. When a stranger, Lee Smith, befriends Jessie's son, even though she recognizes nine-year-old Linc's need for a father figure, she's reluctant to let a new man into their life. When the Great Chicago Fire blazes, every heart is pushed to its limits.</p>
<p>In <b>Lost In His Love</b>, Jessie's son Linc, a social activist and reporter, charms his way through the upper class of San Francisco to build much-needed support for his fight against child labor. His main target is Cecilia Jackson, a beautiful heiress who doesn't recognize the crucial part she plays in this dangerous exploitation. As the secrets of her family's dark past are exposed, Cecilia must revive her own wounded spirit and find the strength to lean on the never-failing love of Christ. But when the 1906 earthquake hits, everyone's faith will be put to the test.</p>
<p>In <b>Echoes of Mercy</b>, Meg Wagstaff challenges the racial barriers of 1920s New Orleans in order to prove that her childhood friend did not commit murder. The stubborn lawyer prosecuting the case, Gabriel St. Clair, is an authentic Southern gentleman who makes the mistake of underestimating Meg, both her tenacity and her charm. Despite their many differences, sparks begin to fly. But when Meg discovers the truth, will Gabe be able to protect her from those who can't afford to have justice prevail?</p>"
9780060899585,American Flag Q&a (q And A),['Sarah L. Thomson'],"<p>In <i>American Flag Q&amp;A</i></p>
<p>Check out cool Smithsonian websites and exhibits throughout the book</p>
<p>Meet a Smithsonian Curator</p>
<p>See fabulous close-up photos</p>
<p>Read extremely fun facts about flags</p>"
9780061373428,"Her Abundant Joy (texas: Star Of Destiny, Book 3)",['Lyn Cote'],"<p>In 1846, young widow Mariel survived the grueling voyage from Germany to start a new life in the ""promised"" land of Texas. Forced by circumstances to become a servant, Mariel is now determined to leave her harsh master. But how can a single woman face the frontier on her own?</p>
<p>Texas Ranger Carson Quinn is responsible for leading Mariel's party of German immigrants safely through dangerous Comanche-held territory. As he watches Mariel hold her head high in spite of everything, he knows he will do anything to protect her. But war is brewing: Mexico will not accept the U.S. annexation of the young Texas Republic without a fight. Honor bound to defend Texas, Carson's deepest longing is to lay down his rifle and forge a future with Mariel. As he struggles to determine God's path for him, Mariel watches the man she loves torn in two.</p>
<p>Will the tide of history keep them from giving their love a chance?</p>"
9780060582500,"The Black Dahlia Files: The Mob, The Mogul, And The Murder That Transfixed Los Angeles",['Don Wolfe'],"<p>In 1946, Elizabeth Short traveled to Hollywood to become famous and see her name up in lights. Instead, the dark-haired beauty became immortalized in the headlines as the ""Black Dahlia"" when her nude and bisected body was discovered in the weeds of a vacant lot. Despite the efforts of more than four hundred police officers and homicide investigators, the heinous crime was never solved. Now, after endless speculation and false claims, bestselling author Donald H. Wolfe discovers startling new evidence—buried in the files of the Los Angeles District Attorney's Office for more than half a century.</p>
<p>With the aid of archival photos, news clippings, and investigative reports, Wolfe documents the riveting untold story that names the brutal murderer—the notorious Mafia leader, Benjamin ""Bugsy"" Siegel—and the motive—an unwanted pregnancy resulting from Short's involvement with the most powerful figure in Los Angeles, Norman Chandler. But Wolfe goes even further to unravel the large-scale cover-up behind the case. Wolfe's extensive research, based on the evidence he discovered in the recently opened LADA files, makes <b>The Black Dahlia Files</b> the authoritative work on the murder that has drawn endless scrutiny but remained unsolved—until now.</p>"
9780060915438,Holy The Firm,['Annie Dillard'],"<p>In 1975 Annie Dillard took up residence on an island in Puget Sound in a wooded room furnished with ""one enormous window, one cat, one spider and one person."" For the next two years she asked herself questions about time, reality, sacrifice death, and the will of God. In <b>Holy the Firm</b> she writes about a moth consumed in a candle flame, about a seven-year-old girl burned in an airplane accident, about a baptism on a cold beach. But behind the moving curtain of what she calls ""the hard things — rock mountain and salt sea,"" she sees, sometimes far off and sometimes as close by as a veil or air, the power play of holy fire.</p>
<p>This is a profound book about the natural world — both its beauty and its cruelty — the Pulitzer Prize-winning Dillard knows so well.</p>


                        <p>Here are essays on nature from Annie Dillard.
</p>"
9780060958114,"Extra Virgin: A Young Woman Discovers the Italian Riviera, Where Every Month Is Enchanted",['Annie Hawes'],"<p>In 1983, a pale Annie Hawes and her equally pale sister leave England for the sun-drenched olive groves of a small Italian town in Liguria. With fantasies of handsome tanned men and swimming in the sea urging them on, they are hired to work for ten weeks to graft roses - of which they have little knowledge - along the Italian Riviera, board and lodging included.</p><p>But none of the men seem to be under forty, and Ligurians have particular ideas about life, including swimming (To go swimming in seawater outside the month of July or August is even worse for your health than drinking cappuccino after twelve noon!). But Annie and her sister are captivated by San Pietro's quirkiness and beauty, and suddenly their brief stay stretches into years, as they are bemused, charmed, and ultimately accepted by the eccentric inhabitants of their adopted home.</p><p>Resonating with captivating verve and humor, <b>Extra Virgin</b> dishes up a sumptuous sampling of Italian life from an irresistible new voice.</p>"
9780060505233,From The Land Of Green Ghosts: A Burmese Odyssey,['Pascal Khoo Thwe'],"<p>In 1988, Dr. John Casey, a professor visiting Burma, meets a waiter in Mandalay with a passion for the works of James Joyce, and the encounter changes both their lives.</p>
<p>Pascal, a member of the Kayan Padaung tribe, was the first member of his community to study English at a university. Within months of his meeting with Dr. Casey, Pascal's world lay in ruins. Burma's military dictatorship forces him to sacrifice his studies, and the regime's brutal armed forces murder his lover. Fleeing to the jungle, he becomes a guerrilla fighter in the life-or-death struggle against the government. In desperation, he writes a letter to the Englishman he met in Mandalay.</p>
<p>Miraculously reaching its destination, the letter leads to Pascal's rescue and his enrollment in Cambridge University, where he is the first Burmese tribesman ever to attend.</p>
<p><b>From the Land of Green Ghosts</b> unforgettably evokes the realities of life in modern-day Burma and one man's long journey to freedom despite almost unimaginable odds.</p>"
9780060593766,History On Trial: My Day In Court With David Irving,['Deborah E. Lipstadt'],"<p>In 1993, Deborah E. Lipstadt, a professor of Jewish Studies at Emory University, published the first comprehensive history of the Holocaust denial movement. In this critically acclaimed account, Lipstadt called David Irving -- a prolific, respected, and well-known writer on World War II who had, over the years, made controversial statements about Hitler and the Jews -- one of the most dangerous spokespersons of the denial movement. A year later, when Irving sued Deborah Lipstadt and her publisher, Penguin UK, for libel in a London courtroom, the media spotlight fell on Deborah Lipstadt and, by extension, on the historiography of the Holocaust. Five years later, when David Irving lost his case after an intense ten-week trial, Lipstadt's resounding victory was proclaimed on front pages of newspapers worldwide. The implications of the trial, however, were far from over.<br>
History on Trial is Deborah Lipstadt's personal, riveting chronicle of the legal battle with Irving, in which she went from a relatively quiet existence as a professor at an American university to being a defendant in a sensational libel case. This blow-by-blow account reveals how Lipstadt raised $1.5 million for her defense, which included a first-rate team of solicitors, historians, and experts, among them Anthony Julius, a literary scholar who is better known as the late Princess Diana's divorce lawyer. Lipstadt describes how in forced silence she endured Irving's relentless provocations, including his claims that more people died in Senator Kennedy's car at Chappaquiddick than in the gas chambers at Auschwitz, that survivors tattooed numbers on their arms to make money, and that nonwhite people are a different""species."" She also reveals how her lawyers gained access to Irving's personal papers, which exposed his association with neo-Nazi extremists in Germany, former Ku Klux Klan leader David Duke, and the National Alliance, which wants to transform America into an ""Aryan society."" In the course of the trial, Lipstadt's legal team stripped away Irving's mask of respectability through exposing the prejudice, extremism, and distortion of history that defined his work, even his once highly regarded account of the Dresden bombing.<br>
Part history, part edge-of-your-seat courtroom drama, History on Trial goes beyond the historiography of World War II and the Holocaust to reveal the intricate way in which extremism and deliberate historical distortions gain widespread legitimacy and help generate hatred. An inspiring personal story of perseverance and unexpected limelight, here is the definitive account of the trial that tested the standards for historical and judicial truths, a trial that the Daily Telegraph of London proclaimed did ""for the new century what the Nuremberg tribunals or the Eichmann trial did for earlier generations.""<br>
</p>
<p><br>
&nbsp;</p>
<p>&nbsp;</p>"
9780061458453,"Unholy Business: A True Tale Of Faith, Greed And Forgery In The Holy Land",['Nina Burleigh'],"<p>In 2002, an ancient limestone box called the James Ossuary was trumpeted on the world's front pages as the first material evidence of the existence of Jesus Christ. Today it is exhibit number one in a forgery trial involving millions of dollars worth of high-end, Biblical era relics, some of which literally re-wrote Near Eastern history and which could lead to the incarceration of some very wealthy men and embarrass major international institutions, including the British Museum and Sotheby's.</p>
<p>Set in Israel, with its 30,000 archaeological digs crammed with biblical-era artifacts, and full of colorful characters—scholars, evangelicals, detectives, and millionaire collectors—<b>Unholy Business</b> tells the incredibly story of what the Israeli authorities have called ""the fraud of the century."" It takes readers into the murky world of Holy Land relic dealing, from the back alleys of Jerusalem's Old City to New York's Fifth Avenue, and reveals biblical archaeology as it is pulled apart by religious believers on one side and scientists on the other.</p>"
9780060841638,The Entrepreneurial Imperative: How America's Economic Miracle Will Reshape The World (and Change Your Life),['Carl J. Schramm Phd'],"<p>In 2004, Carl Schramm, president of the Kauffman Foundation, the world's leading foundation for entrepreneurship, published a groundbreaking essay with a radical premise: that Americans literally have no conception of the secret that truly underlies our economic success, and that for the United States to survive and continue to lead the world's economy, it is imperative we learn to understand and employ that secret.</p>
<p>The secret that has led the American economy to become the world's strongest? Our unparalleled skill as entrepreneurs. As Schramm compellingly shows in this sweeping manifesto, entrepreneurship alone—not anything else—can give America the necessary leverage to remain an economic superpower. Not technology, since everyone now has the same technology, or access to it. Not education—we are years behind other nations in this area. Not basic manufacturing, long since moved overseas from the United States. And not capital markets, now truly global entities.</p>
<p>Drawing on detailed research conducted by the Kauffman Foundation and on his decades of experience as an entrepreneur himself and as a leader and mentor to other entrepreneurs, Schramm persuasively demonstrates in detail what this entrepreneurial imperative means for the way we run universities and foundations, lead companies, make personal job decisions, and even conduct our foreign affairs. <b>The Entrepreneurial Imperative</b> will change not only the way our government, corporations, and nonprofits operate, but also our day-to-day lives as working Americans.</p>"
9780061137648,The Assassins,"['Oliver North', 'Joe Musser']","<p>In 2007, soon after the sixth anniversary of the September 11th attacks on America, Jihadists attack multiple targets in Saudi Arabia, destroying oil pumping equipment, crippling pipelines, and assassinating most of the royal family. In the U.S., gas prices soar to over $6 a gallon along with hyper–inflation across the world financial markets. ""Non–business travel"" in the U.S. is limited to no more than 500 miles per week.</p>
<p>The men responsible for this outrage cannot be allowed to go unpunished. The UN Security Council authorizes an international intervention force, and in a closed session of Congress the ""Assassination Bill"" is introduced. General Peter Newman is assigned to head a new ""Threat Mitigation Unit,"" and is given authority to recruit and train up to 100 specialists for the ominous task at hand––to assassinate terrorists.</p>
<p>When it's discovered that the terrorists are threatening attacks on major US cities, Newman and his team are dispatched and begin a mad chase across Europe and international waters to stop the threat before violent tragedy strikes again. But the terrorists are determined to strike on US soil, and their target is Washington, D.C.</p>"
9780060007799,The Blackbirder: Book Two Of The Brethren Of The Coast,['James L. Nelson'],"<p>In a blind rage, King James, ex-slave and now Marlowe's comrade in arms, slaughters the crew of a slave ship and makes himself the most wanted man in Virginia. The governor gives Marlowe a choice: Hunt James down and bring him back to hang or lose everything Marlowe has built for himself and his wife, Elizabeth.</p>
<p>Marlowe sets out in pursuit of the ex-slave turned pirate, struggling to maintain control over his crew — rough privateers who care only for plunder — and following James's trail of destruction. But Marlowe is not James's only threat, as factions aboard James's own ship vie for control and betrayal stalks him to the shores of Africa.</p>"
9780060757373,Till Next We Meet,['Karen Ranney'],"<p>In a departure from her nationally bestselling Highland Lord series, Karen Ranney brings us another emotionally intense and passionate story that will speak to her fans.</p>
<p>When Adam Moncrief, Colonel of the Highland Scots Fusiliers, agrees to write a letter to Catherine Dunnan, one of his officers' wives, a forbidden correspondence develops and he soon becomes fascinated with her even though Catherine thinks the letters come from her husband, Harry Dunnan. Although Adam stops writing after Harry is killed, a year after his last letter he still can't forget her.Then when he unexpectedly inherits the title of the Duke of Lymond, Adam decides the timing is perfect to pay a visit to the now single and available Catherine.What he finds, however, is not the charming, spunky woman he knew from her letters, but a woman stricken by grief, drugged by laudanum and in fear for her life. In order to protect her, Adam marries Catherine, hoping that despite her seemingly fragile state, he will once again discover the woman he fell in love with.</p>"
9780060852054,Minority Rules: Turning Your Ethnicity Into A Competitive Edge,"['Roldan, Kenneth Arroyo.']","<p>In a perfect corporate world, intellect, hard work, and professionalism would be recognized and rewarded regardless of the color of your skin. Kenneth Arroyo Roldan is here to tell you that nobody works in a perfect corporate world. Stellar performance alone will not determine corporate advancement—minorities need to learn and follow the rules of corporate politics. As one African American employee who started as a systems analyst at Xerox observed, ""The reality was that despite your ability, if you weren't playing politics correctly, you would be derailed.""</p>
<p>In <b>Minority Rules</b>, Roldan gives a dose of tough love to minorities in corporate America while educating their majority counterparts. As the CEO of the top U.S. head-hunting firm specializing in placing minorities in fast track jobs, Roldan watched as minority superstars hired at Fortune 500 companies bailed out, disappointed and rejected after only a few years. The problem, Roldan says, is that minorities are not adequately prepared psychologically or culturally for corporate careers. In a six-step plan, he explains how to surmount the obstacles, play corporate hardball, and succeed as a minority in the workplace. Corporate culture is unforgiving to minorities, but it is possible to rise to the top with Roldan as your guide.</p>
<p>With refreshing candor, Roldan prepares minorities both psychologically and culturally for corporate careers. Forget about using affirmative action and discrimination lawsuits to level the playing field. The only way to win is to know the landscape and master the rules of the game—from finding the right mentor to learning the art of networking to focusing on self-reliance, patience, and most of all, performance. Roldan shows minorities how to climb to the top jobs—and keep them.</p>"
9780060594237,Dark Places,"['Evans, Jon , 1973-']","<p>In a place so harsh that survivalis a struggle, one man has found the strength to kill ...</p>
<p>Paul Wood is a modern vagabond, a man who chooses to leave the comforts of San Francisco to spend months backpacking through some of the world's most challenging terrain: Cameroon, Indonesia, Nepal. While hiking in the Himalayas, Paul gets more of a rush than he bargained for when he finds the body of a murdered hiker, the victim mutilated in a way that Paul has witnessed once before, years ago and thousands of miles away.</p>
<p>To quell a scandal, the police rule the death a suicide and close the case. But Paul can't let it go. A man who has traveled through the thin air at the top of the world and across land mines in war zones, he is not easily discouraged. But his newest expedition will show him some of the darkest places imaginable, in both the terrain he navigates and the men he encounters. Finding the killer becomes Paul's new obsession — a journey that leads him dangerously close to the edge ... and maybe over it.</p>"
9780060959357,More Than You Know: A Novel,['Beth Gutcheon'],"<p>In a small town called Dundee on the coast of Maine, an old woman named Hannah Gray begins her story: ""Somebody said 'true love is like ghosts, which everyone talks about and few have seen.' I've seen both and I don't know how to tell you which is worse."" Hannah has decided, finally, to leave a record of the passionate and anguished long-ago summer in Dundee when she met Conary Crocker, the town bad boy and love of her life. This spare, piercing, and unforgettable novel bridges two centuries and two intense love stories as Hannah and Conary's fate is interwoven with the tale of a marriage that took place in Dundee a hundred years earlier.</p>"
9780060935597,"The Last Lone Inventor: A Tale Of Genius, Deceit, And The Birth Of Television",['Evan I. Schwartz'],"<p>In a story that is both of its time and timeless, Evan I. Schwartz tells a tale of genius versus greed, innocence versus deceit, and independent brilliance versus corporate arrogance. Many men have laid claim to the title ""father of television,"" but Philo T. Farnsworth is the true genius behind what may be the most influential invention of our time.</p>
<p>Driven by his obsession to demonstrate his idea,by the age of twenty Farnsworth was operating his own laboratory above a garage in San Francisco and filing for patents. The resulting publicity caught the attention of RCA tycoon David Sarnoff, who became determined to control television in the same way he monopolized radio.</p>
<p>Based on original research, including interviews with Farnsworth family members, <b>The Last Lone Inventor</b> is the story of the epic struggle between two equally passionate adversaries whose clash symbolized a turning point in the culture of creativity.</p>"
9780060956134,The Cloud Sketcher: A Novel,['Richard Rayner'],"<p>In a tiny village in Finland, Esko Vaananen is at the brink of despair — he loves a woman he can never have. Suddenly, in the magical light of the aurora borealis, he has a vision of an impossibly tall building rising gracefully from the frozen lake and disappearing into the clouds above him. This <b>pilvenpiirtaja</b> — ""cloud sketcher"" or skyscraper — sparks a lifelong quest for beauty in Esko. He will pursue and protect these two passions — his vision and his love — no matter how great the cost, for the rest of his life. It is a journey that leads him into the Bolshevik revolution and the Jazz Age nightclubs of New York City and to strike a Faustian bargain with a ruthless gangster — all in the pursuit of artistic perfection and impossible, unattainable love.</p>"
9780060972288,Women In Therapy,['Harriet Lerner'],"<p>In clear, lively prose, Harriet&nbsp;Lerner takes a bold look at women and the psychotherapists who work with them.</p>


                        <p>A bold look at women and the psychotherapists who work with them. For all women who have questioned the enduring myths about their personalities.
</p>"
